FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,START_DATE,END_DATE,FIPS,DATE,tmax,tmin,tavg,prcp,aws,fmc
16172,3949.0,F,40.955,-121.79444444,6,20090802,20090901,6089.0,20090802,394,217,306,0,3.8513043,129.0
16173,20.0,C,40.425761,-122.038881,6,20040708,20040708,6089.0,20040708,339,189,267,0,2.070599,89.0
16174,0.01,A,41.04027778,-122.395,6,20080720,20080720,6089.0,20080720,394,217,306,0,1.7502571,113.0
16175,0.75,B,40.84972222,-121.36055556,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16176,1.0,B,40.481069,-122.492019,6,20020827,20020827,6089.0,20020827,378,244,311,0,4.1688576,0.0
16177,1.1,B,40.506192,-122.498503,6,20060511,20060511,6089.0,20060511,394,217,306,0,1.6286527,118.5
16178,0.6,B,40.66666667,-121.43333333,6,20090802,20090812,6089.0,20090802,394,217,306,0,3.8513043,129.0
16179,1.0,B,41.04083333,-121.99083333,6,20080406,20080406,6089.0,20080406,394,217,306,0,2.3355534,86.0
16180,2.0,B,40.715869,-122.155031,6,20040706,20040706,6089.0,20040706,422,233,328,0,2.5862832,89.0
16181,30.0,C,40.6882,-122.4011,6,20040814,20040815,6089.0,20040814,361,194,278,0,2.557834,91.0
16182,0.35,A,40.61777778,-121.40166667,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16183,0.5,B,40.5095,-121.812431,6,20030722,20030722,6089.0,20030722,433,250,344,0,2.0689175,112.0
16184,0.1,A,41.02833333,-122.38361111,6,20080528,20080528,6089.0,20080528,394,217,306,0,2.7718084,66.5
16185,0.1,A,40.643639,-122.364931,6,20011001,20011001,6089.0,20011001,400,156,278,0,0.3992482,0.0
16186,1.0,B,41.10416667,-121.15722222,6,20080923,20080923,6089.0,20080923,394,217,306,0,0.35056207,73.0
16187,0.3,B,40.96988,-121.34276,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16188,0.1,A,40.488903,-122.357931,6,20070520,20070520,6089.0,20070520,394,217,306,0,2.1085033,75.0
16189,1.0,B,40.68725,-122.420611,6,19990823,19990823,6089.0,19990823,394,250,322,0,0.9300544,0.0
16190,0.1,A,40.75833333,-121.54166667,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16191,0.1,A,41.05444444,-121.97166667,6,20090705,20090705,6089.0,20090705,394,217,306,0,2.300003,136.0
16192,373.0,C,40.9132,-121.4378,6,19990823,19990824,6089.0,19990823,394,250,322,0,0.9300544,0.0
16193,5.0,B,40.476447,-122.241339,6,20060821,20060821,6089.0,20060821,394,217,306,0,2.8883955,55.5
16194,1865.0,F,40.83388889,-121.54222222,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16195,0.1,A,40.614619,-122.4755,6,20040723,20040723,6089.0,20040723,406,211,311,0,1.7586447,102.0
16196,0.1,A,40.4049,-122.1228,6,20030721,20030721,6089.0,20030721,417,233,328,0,1.8139964,112.0
16197,0.25,A,40.84611111,-121.86416667,6,20090802,20090802,6089.0,20090802,394,217,306,0,3.8513043,129.0
16198,0.1,A,40.497869,-122.342561,6,20001005,20001005,6089.0,20001005,328,89,211,0,1.8370821,0.0
16199,0.1,A,40.89083333,-122.37472222,6,20090430,20090430,6089.0,20090430,394,217,306,0,0.50329405,99.0
16200,776.0,E,41.001886,-121.506392,6,20070710,20070712,6089.0,20070710,394,217,306,0,1.7219203,72.5
16201,1.0,B,40.687019,-122.174019,6,20010903,20010903,6089.0,20010903,361,156,261,0,1.6051445,0.0
16202,0.1,A,40.498711,-121.98415,6,20040815,20040815,6089.0,20040815,350,144,250,0,2.7358615,91.0
16203,0.1,A,40.688069,-122.401361,6,20010902,20010902,6089.0,20010902,350,161,256,0,2.354789,0.0
16204,0.2,A,40.523581,-121.79395,6,20040720,20040720,6089.0,20040720,367,233,-178,0,2.5244653,102.0
16205,1.0,B,40.526539,-122.551839,6,19991113,19991113,6089.0,19991113,250,61,156,0,2.0336447,0.0
16206,0.5,B,41.12988,-121.43777,6,19990822,19990822,6089.0,19990822,411,261,339,0,1.9332836,0.0
16207,1.0,B,40.592983,-122.488664,6,20070704,20070704,6089.0,20070704,394,217,306,0,1.9602262,68.0
16208,20.0,C,40.4115,-122.1311,6,20040718,20040718,6089.0,20040718,372,222,300,0,2.2770581,89.0
16209,0.2,A,40.863331,-121.546919,6,19970330,19970330,6089.0,19970330,0,0,0,0,3.8460999,0.0
16210,1.0,B,40.614931,-122.45705,6,20001007,20001007,6089.0,20001007,322,106,217,0,0.6795494000000001,0.0
16211,0.1,A,41.131461,-121.379589,6,19990607,19990607,6089.0,19990607,267,72,172,0,2.9123867000000003,0.0
16212,60.2,C,40.730739,-122.060089,6,19990822,19990824,6089.0,19990822,411,261,339,0,1.9332836,0.0
16213,0.01,A,40.83805556,-121.32222222,6,20080721,20080721,6089.0,20080721,394,217,306,0,2.3987024,113.0
16214,0.3,B,40.49,-122.5356,6,20090521,20090521,6089.0,20090521,394,217,306,0,0.7280072,223.0
16215,1.0,B,40.81777778,-122.11694444,6,20080623,20080624,6089.0,20080623,394,217,306,0,2.3179545,74.0
16216,60.0,C,40.692325,-122.157214,6,20060916,20060917,6089.0,20060916,394,217,306,0,1.1588283,48.5
